game_id,visiting_team,batter,pitcher,catcher
ANA202009170,ARI,walkc002,buttt001,bemba001
ANA202009170,ARI,walkc002,buttt001,bemba001
ANA202009170,ARI,walkc002,buttt001,bemba001
ANA202009180,TEX,tavel001,barrj003,stasm001
ANA202009180,TEX,solan001,barrj003,stasm001
ANA202009180,TEX,kinei001,barrj003,stasm001
ANA202009180,TEX,fletd002,hergj001,huffs001
ANA202009180,TEX,walsj001,hergj001,huffs001
ANA202009180,TEX,troum001,hergj001,huffs001
ANA202009180,TEX,renda001,hergj001,huffs001
ANA202009180,TEX,pujoa001,hergj001,huffs001
ANA202009180,TEX,gallj002,barrj003,stasm001
ANA202009180,TEX,guzmr001,barrj003,stasm001
ANA202009180,TEX,tejea001,barrj003,stasm001
ANA202009180,TEX,calhw001,barrj003,stasm001
ANA202009180,TEX,uptoj001,benjw001,huffs001
ANA202009180,TEX,stasm001,benjw001,huffs001
ANA202009180,TEX,wardt002,benjw001,huffs001
ANA202009180,TEX,simma001,benjw001,huffs001
ANA202009180,TEX,fletd002,benjw001,huffs001
ANA202009180,TEX,huffs001,barrj003,stasm001
ANA202009180,TEX,white006,barrj003,stasm001
ANA202009180,TEX,tavel001,barrj003,stasm001
ANA202009180,TEX,walsj001,benjw001,huffs001
ANA202009180,TEX,troum001,benjw001,huffs001
ANA202009180,TEX,renda001,benjw001,huffs001
ANA202009180,TEX,pujoa001,benjw001,huffs001
ANA202009180,TEX,uptoj001,benjw001,huffs001
ANA202009180,TEX,solan001,barrj003,stasm001
ANA202009180,TEX,kinei001,barrj003,stasm001
ANA202009180,TEX,gallj002,barrj003,stasm001
ANA202009180,TEX,guzmr001,barrj003,stasm001
ANA202009180,TEX,stasm001,benjw001,huffs001
ANA202009180,TEX,wardt002,benjw001,huffs001
ANA202009180,TEX,simma001,benjw001,huffs001
ANA202009180,TEX,fletd002,benjw001,huffs001
ANA202009180,TEX,walsj001,benjw001,huffs001
ANA202009180,TEX,troum001,benjw001,huffs001
ANA202009180,TEX,tejea001,barrj003,stasm001
ANA202009180,TEX,calhw001,barrj003,stasm001
ANA202009180,TEX,huffs001,barrj003,stasm001
ANA202009180,TEX,white006,barrj003,stasm001
ANA202009180,TEX,renda001,benjw001,huffs001
ANA202009180,TEX,pujoa001,benjw001,huffs001
ANA202009180,TEX,uptoj001,benjw001,huffs001
ANA202009180,TEX,stasm001,benjw001,huffs001
ANA202009180,TEX,tavel001,barrj003,stasm001
ANA202009180,TEX,solan001,barrj003,stasm001
ANA202009180,TEX,kinei001,barrj003,stasm001
ANA202009180,TEX,wardt002,chavj001,huffs001
ANA202009180,TEX,simma001,chavj001,huffs001
ANA202009180,TEX,fletd002,chavj001,huffs001
ANA202009180,TEX,walsj001,chavj001,huffs001
ANA202009180,TEX,troum001,chavj001,huffs001
ANA202009180,TEX,renda001,chavj001,huffs001
ANA202009180,TEX,gallj002,barrj003,stasm001
ANA202009180,TEX,guzmr001,barrj003,stasm001
ANA202009180,TEX,tejea001,barrj003,stasm001
ANA202009180,TEX,calhw001,barrj003,stasm001
ANA202009180,TEX,huffs001,andrm001,stasm001
ANA202009180,TEX,white006,andrm001,stasm001
ANA202009180,TEX,pujoa001,evand003,huffs001
ANA202009180,TEX,uptoj001,evand003,huffs001
ANA202009180,TEX,stasm001,evand003,huffs001
ANA202009180,TEX,wardt002,evand003,huffs001
ANA202009180,TEX,tavel001,penaf002,stasm001
ANA202009180,TEX,solan001,penaf002,stasm001
ANA202009180,TEX,kinei001,penaf002,stasm001
ANA202009180,TEX,simma001,montr004,huffs001
ANA202009180,TEX,fletd002,montr004,huffs001
ANA202009180,TEX,walsj001,montr004,huffs001
ANA202009180,TEX,troum001,montr004,huffs001
ANA202009180,TEX,renda001,montr004,huffs001
ANA202009180,TEX,pujoa001,montr004,huffs001
ANA202009180,TEX,gallj002,milnh001,stasm001
ANA202009180,TEX,guzmr001,milnh001,stasm001
ANA202009180,TEX,tejea001,milnh001,stasm001
ANA202009190,TEX,tavel001,heana001,stasm001
ANA202009190,TEX,solan001,heana001,stasm001
ANA202009190,TEX,kinei001,heana001,stasm001
ANA202009190,TEX,odorr001,heana001,stasm001
ANA202009190,TEX,aposs001,heana001,stasm001
ANA202009190,TEX,calhw001,heana001,stasm001
ANA202009190,TEX,fletd002,lynnl001,mathj001
ANA202009190,TEX,walsj001,lynnl001,mathj001
ANA202009190,TEX,troum001,lynnl001,mathj001
ANA202009190,TEX,tejea001,heana001,stasm001
ANA202009190,TEX,white006,heana001,stasm001
ANA202009190,TEX,mathj001,heana001,stasm001
ANA202009190,TEX,renda001,lynnl001,mathj001
ANA202009190,TEX,pujoa001,lynnl001,mathj001
ANA202009190,TEX,ohtas001,lynnl001,mathj001
ANA202009190,TEX,wardt002,lynnl001,mathj001
ANA202009190,TEX,tavel001,heana001,stasm001
ANA202009190,TEX,solan001,heana001,stasm001
ANA202009190,TEX,kinei001,heana001,stasm001
ANA202009190,TEX,kinei001,heana001,stasm001
ANA202009190,TEX,odorr001,heana001,stasm001
ANA202009190,TEX,aposs001,heana001,stasm001
ANA202009190,TEX,stasm001,lynnl001,mathj001
ANA202009190,TEX,simma001,lynnl001,mathj001
ANA202009190,TEX,fletd002,lynnl001,mathj001
ANA202009190,TEX,walsj001,lynnl001,mathj001
ANA202009190,TEX,calhw001,heana001,stasm001
ANA202009190,TEX,tejea001,heana001,stasm001
ANA202009190,TEX,tejea001,heana001,stasm001
ANA202009190,TEX,white006,heana001,stasm001
ANA202009190,TEX,mathj001,heana001,stasm001
ANA202009190,TEX,troum001,lynnl001,mathj001
ANA202009190,TEX,renda001,lynnl001,mathj001
ANA202009190,TEX,pujoa001,lynnl001,mathj001
ANA202009190,TEX,tavel001,heana001,stasm001
ANA202009190,TEX,solan001,heana001,stasm001
ANA202009190,TEX,kinei001,heana001,stasm001
ANA202009190,TEX,ohtas001,lynnl001,mathj001
ANA202009190,TEX,wardt002,lynnl001,mathj001
ANA202009190,TEX,stasm001,lynnl001,mathj001
ANA202009190,TEX,simma001,lynnl001,mathj001
ANA202009190,TEX,fletd002,lynnl001,mathj001
ANA202009190,TEX,fletd002,lynnl001,mathj001
ANA202009190,TEX,walsj001,lynnl001,mathj001
ANA202009190,TEX,troum001,lynnl001,mathj001
ANA202009190,TEX,odorr001,heana001,stasm001
ANA202009190,TEX,aposs001,heana001,stasm001
ANA202009190,TEX,calhw001,heana001,stasm001
ANA202009190,TEX,tejea001,heana001,stasm001
ANA202009190,TEX,renda001,lynnl001,mathj001
ANA202009190,TEX,pujoa001,lynnl001,mathj001
ANA202009190,TEX,ohtas001,lynnl001,mathj001
ANA202009190,TEX,white006,heana001,stasm001
ANA202009190,TEX,mathj001,heana001,stasm001
ANA202009190,TEX,tavel001,heana001,stasm001
ANA202009190,TEX,solan001,ramin002,stasm001
ANA202009190,TEX,solan001,ramin002,stasm001
ANA202009190,TEX,wardt002,lynnl001,mathj001
ANA202009190,TEX,stasm001,lynnl001,mathj001
ANA202009190,TEX,simma001,lynnl001,mathj001
ANA202009190,TEX,kinei001,mayem001,stasm001
ANA202009190,TEX,odorr001,mayem001,stasm001
ANA202009190,TEX,aposs001,mayem001,stasm001
ANA202009190,TEX,fletd002,martb002,mathj001
ANA202009190,TEX,walsj001,martb002,mathj001
ANA202009190,TEX,troum001,martb002,mathj001
ANA202009190,TEX,renda001,martb002,mathj001
ANA202009190,TEX,pujoa001,martb002,mathj001
ANA202009190,TEX,calhw001,mayem001,stasm001
ANA202009190,TEX,tejea001,mayem001,stasm001
ANA202009190,TEX,gallj002,mayem001,stasm001
ANA202009200,TEX,tavel001,tehej001,bemba001
ANA202009200,TEX,calhw001,tehej001,bemba001
ANA202009200,TEX,kinei001,tehej001,bemba001
ANA202009200,TEX,gallj002,tehej001,bemba001
ANA202009200,TEX,odorr001,tehej001,bemba001
ANA202009200,TEX,fletd002,codyk001,huffs001
ANA202009200,TEX,walsj001,codyk001,huffs001
ANA202009200,TEX,troum001,codyk001,huffs001
ANA202009200,TEX,renda001,codyk001,huffs001
ANA202009200,TEX,tejea001,tehej001,bemba001
ANA202009200,TEX,dietd001,tehej001,bemba001
ANA202009200,TEX,guzmr001,bedrc001,bemba001
ANA202009200,TEX,huffs001,bedrc001,bemba001
ANA202009200,TEX,ohtas001,codyk001,huffs001
ANA202009200,TEX,uptoj001,codyk001,huffs001
ANA202009200,TEX,wardt002,codyk001,huffs001
ANA202009200,TEX,bemba001,codyk001,huffs001
ANA202009200,TEX,simma001,codyk001,huffs001
ANA202009200,TEX,tavel001,bedrc001,bemba001
ANA202009200,TEX,calhw001,bedrc001,bemba001
ANA202009200,TEX,kinei001,bedrc001,bemba001
ANA202009200,TEX,gallj002,sandp002,bemba001
ANA202009200,TEX,odorr001,sandp002,bemba001
ANA202009200,TEX,tejea001,sandp002,bemba001
ANA202009200,TEX,fletd002,codyk001,huffs001
ANA202009200,TEX,walsj001,codyk001,huffs001
ANA202009200,TEX,troum001,codyk001,huffs001
ANA202009200,TEX,dietd001,sandp002,bemba001
ANA202009200,TEX,guzmr001,sandp002,bemba001
ANA202009200,TEX,huffs001,sandp002,bemba001
ANA202009200,TEX,tavel001,sandp002,bemba001
ANA202009200,TEX,renda001,codyk001,huffs001
ANA202009200,TEX,ohtas001,codyk001,huffs001
ANA202009200,TEX,uptoj001,codyk001,huffs001
ANA202009200,TEX,calhw001,sandp002,bemba001
ANA202009200,TEX,kinei001,sandp002,bemba001
ANA202009200,TEX,gallj002,sandp002,bemba001
ANA202009200,TEX,wardt002,codyk001,huffs001
ANA202009200,TEX,bemba001,codyk001,huffs001
ANA202009200,TEX,simma001,codyk001,huffs001
ANA202009200,TEX,odorr001,sandp002,bemba001
ANA202009200,TEX,tejea001,sandp002,bemba001
ANA202009200,TEX,dietd001,sandp002,bemba001
ANA202009200,TEX,aposs001,sandp002,bemba001
ANA202009200,TEX,fletd002,kingj002,huffs001
ANA202009200,TEX,walsj001,kingj002,huffs001
ANA202009200,TEX,troum001,kingj002,huffs001
ANA202009200,TEX,renda001,kingj002,huffs001
ANA202009200,TEX,ohtas001,kingj002,huffs001
ANA202009200,TEX,uptoj001,kingj002,huffs001
ANA202009200,TEX,huffs001,sandp002,bemba001
ANA202009200,TEX,tavel001,sandp002,bemba001
ANA202009200,TEX,calhw001,sandp002,bemba001
ANA202009200,TEX,kinei001,buttt001,bemba001
ANA202009200,TEX,gallj002,buttt001,bemba001
ANA202009200,TEX,wardt002,kingj002,huffs001
ANA202009200,TEX,bemba001,kingj002,huffs001
ANA202009200,TEX,simma001,kingj002,huffs001
ANA202009200,TEX,odorr001,buttt001,bemba001
ANA202009200,TEX,tejea001,buttt001,bemba001
ANA202009200,TEX,dietd001,buttt001,bemba001
ANA202009200,TEX,aposs001,ramin002,bemba001
ANA202009200,TEX,huffs001,ramin002,bemba001
ANA202009200,TEX,fletd002,heart001,huffs001
ANA202009200,TEX,walsj001,heart001,huffs001
ANA202009200,TEX,troum001,heart001,huffs001
ANA202009200,TEX,tavel001,roblh001,bemba001
ANA202009200,TEX,calhw001,roblh001,bemba001
ANA202009200,TEX,kinei001,roblh001,bemba001
ANA202009200,TEX,renda001,allak001,huffs001
ANA202009200,TEX,ohtas001,allak001,huffs001
ANA202009200,TEX,uptoj001,allak001,huffs001
ANA202009210,TEX,tavel001,bundd001,stasm001
ANA202009210,TEX,calhw001,bundd001,stasm001
ANA202009210,TEX,kinei001,bundd001,stasm001
ANA202009210,TEX,gallj002,bundd001,stasm001
ANA202009210,TEX,fletd002,gibsk002,mathj001
ANA202009210,TEX,walsj001,gibsk002,mathj001
ANA202009210,TEX,troum001,gibsk002,mathj001
ANA202009210,TEX,renda001,gibsk002,mathj001
ANA202009210,TEX,solan001,bundd001,stasm001
ANA202009210,TEX,odorr001,bundd001,stasm001
ANA202009210,TEX,tejea001,bundd001,stasm001
ANA202009210,TEX,tejea001,bundd001,stasm001
ANA202009210,TEX,dietd001,bundd001,stasm001
ANA202009210,TEX,mathj001,bundd001,stasm001
ANA202009210,TEX,ohtas001,gibsk002,mathj001
ANA202009210,TEX,uptoj001,gibsk002,mathj001
ANA202009210,TEX,wardt002,gibsk002,mathj001
ANA202009210,TEX,stasm001,gibsk002,mathj001
ANA202009210,TEX,simma001,gibsk002,mathj001
ANA202009210,TEX,tavel001,bundd001,stasm001
ANA202009210,TEX,calhw001,bundd001,stasm001
ANA202009210,TEX,calhw001,bundd001,stasm001
ANA202009210,TEX,kinei001,bundd001,stasm001
ANA202009210,TEX,gallj002,bundd001,stasm001
ANA202009210,TEX,solan001,bundd001,stasm001
ANA202009210,TEX,odorr001,bundd001,stasm001
ANA202009210,TEX,fletd002,gibsk002,mathj001
ANA202009210,TEX,walsj001,gibsk002,mathj001
ANA202009210,TEX,troum001,gibsk002,mathj001
ANA202009210,TEX,tejea001,bundd001,stasm001
ANA202009210,TEX,dietd001,bundd001,stasm001
ANA202009210,TEX,mathj001,bundd001,stasm001
ANA202009210,TEX,renda001,gibsk002,mathj001
ANA202009210,TEX,ohtas001,gibsk002,mathj001
ANA202009210,TEX,uptoj001,gibsk002,mathj001
ANA202009210,TEX,wardt002,gibsk002,mathj001
ANA202009210,TEX,stasm001,gibsk002,mathj001
ANA202009210,TEX,simma001,gibsk002,mathj001
ANA202009210,TEX,fletd002,gibsk002,mathj001
ANA202009210,TEX,walsj001,gibsk002,mathj001
ANA202009210,TEX,troum001,gibsk002,mathj001
ANA202009210,TEX,renda001,gibsk002,mathj001
ANA202009210,TEX,tavel001,bundd001,stasm001
ANA202009210,TEX,calhw001,bundd001,stasm001
ANA202009210,TEX,kinei001,bundd001,stasm001
ANA202009210,TEX,gallj002,bundd001,stasm001
ANA202009210,TEX,ohtas001,hergj001,mathj001
ANA202009210,TEX,uptoj001,hergj001,mathj001
ANA202009210,TEX,wardt002,hergj001,mathj001
ANA202009210,TEX,solan001,milnh001,stasm001
ANA202009210,TEX,odorr001,milnh001,stasm001
ANA202009210,TEX,tejea001,milnh001,stasm001
ANA202009210,TEX,dietd001,milnh001,stasm001
ANA202009210,TEX,mathj001,andrm001,stasm001
ANA202009210,TEX,stasm001,evand003,mathj001
ANA202009210,TEX,simma001,evand003,mathj001
ANA202009210,TEX,fletd002,evand003,mathj001
ANA202009210,TEX,walsj001,evand003,mathj001
ANA202009210,TEX,tavel001,andrm001,stasm001
ANA202009210,TEX,calhw001,andrm001,stasm001
ANA202009210,TEX,kinei001,andrm001,stasm001
ANA202009210,TEX,troum001,goodn001,mathj001
ANA202009210,TEX,renda001,goodn001,mathj001
ANA202009210,TEX,ohtas001,goodn001,mathj001
ANA202009210,TEX,uptoj001,goodn001,mathj001
ANA202009210,TEX,wardt002,goodn001,mathj001
ANA202009210,TEX,gallj002,mayem001,stasm001
ANA202009210,TEX,solan001,mayem001,stasm001
ANA202009210,TEX,odorr001,mayem001,stasm001
ANA202009210,TEX,stasm001,chavj001,mathj001
ANA202009210,TEX,simma001,chavj001,mathj001
ANA202009210,TEX,fletd002,chavj001,mathj001
ANA202009210,TEX,tejea001,mayem001,stasm001
ANA202009210,TEX,dietd001,mayem001,stasm001
ANA202009210,TEX,mathj001,mayem001,stasm001
ARI202007300,LAN,bettm001,ray-r002,kellc002
ARI202007300,LAN,muncm001,ray-r002,kellc002
ARI202007300,LAN,turnj001,ray-r002,kellc002
ARI202007300,LAN,bellc002,ray-r002,kellc002
ARI202007300,LAN,polla001,ray-r002,kellc002
ARI202007300,LAN,taylc001,ray-r002,kellc002
ARI202007300,LAN,martk001,strir001,smitw003
ARI202007300,LAN,calhk001,strir001,smitw003
ARI202007300,LAN,marts002,strir001,smitw003
ARI202007300,LAN,escoe001,strir001,smitw003
ARI202007300,LAN,seagc001,ray-r002,kellc002
ARI202007300,LAN,herne001,ray-r002,kellc002
ARI202007300,LAN,smitw003,ray-r002,kellc002
ARI202007300,LAN,bettm001,ray-r002,kellc002
ARI202007300,LAN,bettm001,ray-r002,kellc002
ARI202007300,LAN,muncm001,ray-r002,kellc002
ARI202007300,LAN,turnj001,ray-r002,kellc002
ARI202007300,LAN,bellc002,ray-r002,kellc002
ARI202007300,LAN,walkc002,strir001,smitw003
ARI202007300,LAN,perad001,strir001,smitw003
ARI202007300,LAN,kellc002,strir001,smitw003
ARI202007300,LAN,lambj001,strir001,smitw003
ARI202007300,LAN,polla001,ray-r002,kellc002
ARI202007300,LAN,taylc001,ray-r002,kellc002
ARI202007300,LAN,seagc001,ray-r002,kellc002
ARI202007300,LAN,herne001,ray-r002,kellc002
ARI202007300,LAN,ahmen001,strir001,smitw003
ARI202007300,LAN,martk001,strir001,smitw003
ARI202007300,LAN,calhk001,strir001,smitw003
ARI202007300,LAN,marts002,strir001,smitw003
ARI202007300,LAN,escoe001,strir001,smitw003
ARI202007300,LAN,smitw003,ray-r002,kellc002
ARI202007300,LAN,bettm001,ray-r002,kellc002
ARI202007300,LAN,muncm001,ray-r002,kellc002
ARI202007300,LAN,turnj001,ray-r002,kellc002
ARI202007300,LAN,bellc002,ray-r002,kellc002
ARI202007300,LAN,walkc002,strir001,smitw003
ARI202007300,LAN,perad001,strir001,smitw003
ARI202007300,LAN,kellc002,strir001,smitw003
ARI202007300,LAN,lambj001,strir001,smitw003
ARI202007300,LAN,polla001,ray-r002,kellc002
ARI202007300,LAN,taylc001,ray-r002,kellc002
ARI202007300,LAN,seagc001,ray-r002,kellc002
ARI202007300,LAN,herne001,crics001,kellc002
ARI202007300,LAN,smitw003,crics001,kellc002
ARI202007300,LAN,ahmen001,strir001,smitw003
ARI202007300,LAN,martk001,strir001,smitw003
ARI202007300,LAN,calhk001,strir001,smitw003
ARI202007300,LAN,bettm001,crics001,kellc002
ARI202007300,LAN,muncm001,youna002,kellc002
ARI202007300,LAN,turnj001,youna002,kellc002
ARI202007300,LAN,bellc002,youna002,kellc002
ARI202007300,LAN,marts002,strir001,smitw003
ARI202007300,LAN,escoe001,strir001,smitw003
ARI202007300,LAN,walkc002,strir001,smitw003
ARI202007300,LAN,vargi001,kolaa001,smitw003
ARI202007300,LAN,kellc002,kolaa001,smitw003
ARI202007300,LAN,locat001,kolaa001,smitw003
ARI202007300,LAN,polla001,youna002,kellc002
ARI202007300,LAN,taylc001,youna002,kellc002
ARI202007300,LAN,seagc001,youna002,kellc002
ARI202007300,LAN,herne001,guerj003,kellc002
ARI202007300,LAN,ahmen001,kellj001,smitw003
ARI202007300,LAN,martk001,kellj001,smitw003
ARI202007300,LAN,calhk001,kellj001,smitw003
ARI202007300,LAN,smitw003,guerj003,kellc002
ARI202007300,LAN,bettm001,guerj003,kellc002
ARI202007300,LAN,muncm001,guerj003,kellc002
ARI202007300,LAN,marts002,gratb002,smitw003
ARI202007300,LAN,escoe001,gratb002,smitw003
ARI202007300,LAN,walkc002,gratb002,smitw003
ARI202007300,LAN,turnj001,lopey001,kellc002
ARI202007300,LAN,bellc002,lopey001,kellc002
ARI202007300,LAN,polla001,lopey001,kellc002
ARI202007300,LAN,vargi001,baezp001,smitw003
ARI202007300,LAN,kellc002,baezp001,smitw003
ARI202007300,LAN,varsd001,baezp001,smitw003
ARI202007300,LAN,ahmen001,baezp001,smitw003
ARI202007300,LAN,ahmen001,baezp001,smitw003
ARI202007310,LAN,muncm001,gallz001,vogts001
ARI202007310,LAN,bettm001,gallz001,vogts001
ARI202007310,LAN,bellc002,gallz001,vogts001
ARI202007310,LAN,martk001,gonst001,barna001
ARI202007310,LAN,calhk001,gonst001,barna001
ARI202007310,LAN,marts002,gonst001,barna001
ARI202007310,LAN,turnj001,gallz001,vogts001
ARI202007310,LAN,seagc001,gallz001,vogts001
ARI202007310,LAN,taylc001,gallz001,vogts001
ARI202007310,LAN,pedej001,gallz001,vogts001
ARI202007310,LAN,pedej001,gallz001,vogts001
ARI202007310,LAN,escoe001,gonst001,barna001
ARI202007310,LAN,walkc002,gonst001,barna001
ARI202007310,LAN,perad001,gonst001,barna001
ARI202007310,LAN,riose001,gallz001,vogts001
ARI202007310,LAN,barna001,gallz001,vogts001
ARI202007310,LAN,muncm001,gallz001,vogts001
ARI202007310,LAN,vogts001,gonst001,barna001
ARI202007310,LAN,lambj001,gonst001,barna001
ARI202007310,LAN,vargi001,gonst001,barna001
ARI202007310,LAN,bettm001,gallz001,vogts001
ARI202007310,LAN,bellc002,gallz001,vogts001
ARI202007310,LAN,turnj001,gallz001,vogts001
ARI202007310,LAN,seagc001,gallz001,vogts001
ARI202007310,LAN,taylc001,gallz001,vogts001
ARI202007310,LAN,pedej001,gallz001,vogts001
ARI202007310,LAN,martk001,gonst001,barna001
ARI202007310,LAN,calhk001,gonst001,barna001
ARI202007310,LAN,marts002,gonst001,barna001
ARI202007310,LAN,escoe001,gonst001,barna001
ARI202007310,LAN,riose001,gallz001,vogts001
ARI202007310,LAN,barna001,gallz001,vogts001
ARI202007310,LAN,muncm001,gallz001,vogts001
ARI202007310,LAN,bettm001,gallz001,vogts001
ARI202007310,LAN,bellc002,gallz001,vogts001
ARI202007310,LAN,turnj001,gallz001,vogts001
ARI202007310,LAN,turnj001,gallz001,vogts001
ARI202007310,LAN,walkc002,gonzv001,barna001
ARI202007310,LAN,perad001,gonzv001,barna001
ARI202007310,LAN,vogts001,gonzv001,barna001
ARI202007310,LAN,lambj001,gonzv001,barna001
ARI202007310,LAN,vargi001,gonzv001,barna001
ARI202007310,LAN,seagc001,gallz001,vogts001
ARI202007310,LAN,taylc001,gallz001,vogts001
ARI202007310,LAN,pedej001,gallz001,vogts001
ARI202007310,LAN,martk001,gonzv001,barna001
ARI202007310,LAN,calhk001,gonzv001,barna001
ARI202007310,LAN,marts002,flord002,barna001
ARI202007310,LAN,escoe001,flord002,barna001
ARI202007310,LAN,walkc002,flord002,barna001
ARI202007310,LAN,polla001,youna002,vogts001
ARI202007310,LAN,barna001,youna002,vogts001
ARI202007310,LAN,muncm001,youna002,vogts001
ARI202007310,LAN,bettm001,ginkk001,vogts001
ARI202007310,LAN,perad001,fergc001,barna001
ARI202007310,LAN,kellc002,fergc001,barna001
ARI202007310,LAN,ahmen001,fergc001,barna001
ARI202007310,LAN,bellc002,ginkk001,kellc002
ARI202007310,LAN,turnj001,ginkk001,kellc002
ARI202007310,LAN,seagc001,ginkk001,kellc002
ARI202007310,LAN,taylc001,ginkk001,kellc002
ARI202007310,LAN,pedej001,rondh001,kellc002
ARI202007310,LAN,vargi001,treib001,barna001
ARI202007310,LAN,martk001,treib001,barna001
ARI202007310,LAN,calhk001,treib001,barna001
ARI202007310,LAN,marts002,treib001,barna001
ARI202007310,LAN,escoe001,treib001,barna001
ARI202007310,LAN,walkc002,treib001,barna001
ARI202007310,LAN,perad001,kellj001,barna001
ARI202007310,LAN,perad001,kellj001,barna001
ARI202007310,LAN,kellc002,kellj001,barna001
ARI202007310,LAN,ahmen001,kellj001,barna001
ARI202007310,LAN,vargi001,kellj001,barna001
ARI202007310,LAN,polla001,brada001,kellc002
ARI202007310,LAN,beatm001,brada001,kellc002
ARI202007310,LAN,muncm001,brada001,kellc002
ARI202007310,LAN,bettm001,brada001,kellc002
ARI202007310,LAN,bellc002,brada001,kellc002
ARI202008010,LAN,muncm001,weavl001,kellc002
ARI202008010,LAN,bettm001,weavl001,kellc002
ARI202008010,LAN,seagc001,weavl001,kellc002
ARI202008010,LAN,turnj001,weavl001,kellc002
ARI202008010,LAN,martk001,uriaj001,smitw003
ARI202008010,LAN,vargi001,uriaj001,smitw003
ARI202008010,LAN,marts002,uriaj001,smitw003
ARI202008010,LAN,escoe001,uriaj001,smitw003
ARI202008010,LAN,walkc002,uriaj001,smitw003
ARI202008010,LAN,perad001,uriaj001,smitw003
ARI202008010,LAN,pedej001,weavl001,kellc002
ARI202008010,LAN,polla001,weavl001,kellc002
ARI202008010,LAN,riose001,weavl001,kellc002
ARI202008010,LAN,smitw003,weavl001,kellc002
ARI202008010,LAN,beatm001,weavl001,kellc002
ARI202008010,LAN,kellc002,uriaj001,smitw003
ARI202008010,LAN,ahmen001,uriaj001,smitw003
ARI202008010,LAN,locat001,uriaj001,smitw003
ARI202008010,LAN,muncm001,weavl001,kellc002
ARI202008010,LAN,bettm001,weavl001,kellc002
ARI202008010,LAN,seagc001,weavl001,kellc002
ARI202008010,LAN,turnj001,weavl001,kellc002
ARI202008010,LAN,martk001,uriaj001,smitw003
ARI202008010,LAN,vargi001,uriaj001,smitw003
ARI202008010,LAN,marts002,uriaj001,smitw003
ARI202008010,LAN,pedej001,weavl001,kellc002
ARI202008010,LAN,polla001,weavl001,kellc002
ARI202008010,LAN,riose001,weavl001,kellc002
ARI202008010,LAN,smitw003,weavl001,kellc002
ARI202008010,LAN,beatm001,weavl001,kellc002
ARI202008010,LAN,muncm001,weavl001,kellc002
ARI202008010,LAN,escoe001,uriaj001,smitw003
ARI202008010,LAN,walkc002,uriaj001,smitw003
ARI202008010,LAN,perad001,uriaj001,smitw003
ARI202008010,LAN,kellc002,uriaj001,smitw003
ARI202008010,LAN,ahmen001,uriaj001,smitw003
ARI202008010,LAN,bettm001,weavl001,kellc002
ARI202008010,LAN,seagc001,weavl001,kellc002
ARI202008010,LAN,turnj001,weavl001,kellc002
ARI202008010,LAN,pedej001,lopey001,kellc002
ARI202008010,LAN,polla001,lopey001,kellc002
ARI202008010,LAN,riose001,lopey001,kellc002
ARI202008010,LAN,smitw003,lopey001,kellc002
ARI202008010,LAN,beatm001,lopey001,kellc002
ARI202008010,LAN,muncm001,lopey001,kellc002
ARI202008010,LAN,locat001,uriaj001,smitw003
ARI202008010,LAN,martk001,uriaj001,smitw003
ARI202008010,LAN,vargi001,uriaj001,smitw003
ARI202008010,LAN,bettm001,clart003,kellc002
ARI202008010,LAN,seagc001,clart003,kellc002
ARI202008010,LAN,turnj001,clart003,kellc002
ARI202008010,LAN,marts002,uriaj001,smitw003
ARI202008010,LAN,escoe001,uriaj001,smitw003
ARI202008010,LAN,walkc002,uriaj001,smitw003
ARI202008010,LAN,pedej001,clart003,kellc002
ARI202008010,LAN,polla001,clart003,kellc002
ARI202008010,LAN,riose001,clart003,kellc002
ARI202008010,LAN,perad001,gratb002,smitw003
ARI202008010,LAN,kellc002,gratb002,smitw003
ARI202008010,LAN,ahmen001,gratb002,smitw003
ARI202008010,LAN,smitw003,clart003,kellc002
ARI202008010,LAN,beatm001,clart003,kellc002
ARI202008010,LAN,muncm001,clart003,kellc002
ARI202008010,LAN,herne001,clart003,kellc002
ARI202008010,LAN,taylc001,clart003,kellc002
ARI202008010,LAN,turnj001,clart003,kellc002
ARI202008010,LAN,locat001,santd003,smitw003
ARI202008010,LAN,jay-j001,santd003,smitw003
ARI202008010,LAN,vargi001,santd003,smitw003
ARI202008010,LAN,pedej001,widet001,kellc002
ARI202008010,LAN,polla001,widet001,kellc002
ARI202008010,LAN,riose001,widet001,kellc002
ARI202008010,LAN,varsd001,mcgej001,smitw003
ARI202008010,LAN,escoe001,mcgej001,smitw003
ARI202008010,LAN,walkc002,mcgej001,smitw003
ARI202008020,LAN,bettm001,kellm002,kellc002
ARI202008020,LAN,muncm001,kellm002,kellc002
ARI202008020,LAN,turnj001,kellm002,kellc002
ARI202008020,LAN,bellc002,kellm002,kellc002
ARI202008020,LAN,taylc001,kellm002,kellc002
ARI202008020,LAN,martk001,kersc001,barna001
ARI202008020,LAN,marts002,kersc001,barna001
ARI202008020,LAN,walkc002,kersc001,barna001
ARI202008020,LAN,polla001,kellm002,kellc002
ARI202008020,LAN,pedej001,kellm002,kellc002
ARI202008020,LAN,herne001,kellm002,kellc002
ARI202008020,LAN,escoe001,kersc001,barna001
ARI202008020,LAN,calhk001,kersc001,barna001
ARI202008020,LAN,kellc002,kersc001,barna001
ARI202008020,LAN,barna001,kellm002,kellc002
